drug_name	gene_name
"1-{[(3R)-3-methyl-4-({4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]phenyl}sulfonyl)piperazin-1-yl]methyl}cyclopropanecarboxamide"	HSD11B1
"4-(2-aminoethoxy)-N-(2,5-diethoxyphenyl)-3,5-dimethylbenzamide"	PLAU
"4-(2-aminoethoxy)-N-(3-chloro-2-ethoxy-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide"	PLAU
(2S)-4-METHYL-2-(3-PHENYLTHIOUREIDO)-N-((3S)-TETRAHYDRO-2-HYDROXY-3-FURANYL)PENTANAMIDE	CAPN1
"6-(2-fluorobenzyl)-2,4-dimethyl-4,6-dihydro-5H-thieno[2,3:4,5]pyrrolo[2,3-d]pyridazin-5-one"	PKM
"N-((1R,2S)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE"	F10
"N-((1R,2R)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE"	F10
Lauryldimethylbetaine	appA
"5-(2-chlorophenyl)-1,3,4-thiadiazole-2-sulfonamide"	CA2
octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside	ABO
"(2,6-Dimethylphenoxy)acetic acid"	gag-pol
"4,4-Dihydroxybenzophenone"	ERG11
"5-Heptyl-6-hydroxy-1,3-benzothiazole-4,7-dione"	UQCRFS1
"5-Heptyl-6-hydroxy-1,3-benzothiazole-4,7-dione"	UQCRB
"5-Heptyl-6-hydroxy-1,3-benzothiazole-4,7-dione"	MT-CYB
"5-Heptyl-6-hydroxy-1,3-benzothiazole-4,7-dione"	UQCR10
"5-Heptyl-6-hydroxy-1,3-benzothiazole-4,7-dione"	CYC1
Dibromotyrosine	EPOR
"(3AS,4R,9BR)-2,2-DIFLUORO-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL"	ESR2
"(3AS,4R,9BR)-2,2-DIFLUORO-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL"	ESR1
3-(7-DIAMINOMETHYL-NAPHTHALEN-2-YL)-PROPIONIC ACID ETHYL ESTER	F2
"2-decyl-5,6-dimethoxy-3-methylcyclohexa-2,5-diene-1,4-dione"	sqr
Decyl(dimethyl)phosphine oxide	MAOA
"5-{[1-(2-fluorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine"	DCPS
"5-{[1-(2,3-dichlorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine"	DCPS
"5-[(1S)-1-(3-chlorophenyl)ethoxy]quinazoline-2,4-diamine"	DCPS
Sebacic acid	HBB
Sebacic acid	HBA1
"UNDECYLAMINE-N,N-DIMETHYL-N-OXIDE"	DHODH
"UNDECYLAMINE-N,N-DIMETHYL-N-OXIDE"	B1
"UNDECYLAMINE-N,N-DIMETHYL-N-OXIDE"	A1
"(2R)-1-[(5,6-DIPHENYL-7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)AMINO]PROPAN-2-OL"	CHEK1
"(2R)-3-{[(4Z)-5,6-DIPHENYL-6,7-DIHYDRO-4H-PYRROLO[2,3-D]PYRIMIDIN-4-YLIDENE]AMINO}PROPANE-1,2-DIOL"	CHEK1
"(3R,4S)-1-[(4-amino-5H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(benzylsulfanyl)methyl]pyrrolidin-3-ol"	mtnN
Decyl formate	fabH
N-ACETYL-L-PHENYLALANYL-4-[DIFLUORO(PHOSPHONO)METHYL]-L-PHENYLALANINAMIDE	PTPN1
"1-[2-DEOXYRIBOFURANOSYL]-2,4-DIFLUORO-5-METHYL-BENZENE-5MONOPHOSPHATE"	rnhA
"1-[2-DEOXYRIBOFURANOSYL]-2,4-DIFLUORO-5-METHYL-BENZENE-5MONOPHOSPHATE"	POLK
"N-(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)GLYCINE"	CHEK1
"(5,6-DIPHENYL-FURO[2,3-D]PYRIMIDIN-4-YLAMINO)-ACETIC"	CHEK1
"3-AMINO-3-BENZYL-[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE"	CHEK1
PHOSPHONIC ACID 2-DODECANOYLAMINO-HEXYL ESTER PROPYL ESTER	PLA2G1B
AC-(D)Phe-pro-borolys-OH	F2
AC-(D)PHE-PRO-BOROHOMOLYS-OH	F2
AC-(D)PHE-PRO-BOROHOMOORNITHINE-OH	F2
"2-[(1R)-1-CARBOXY-2-(4-HYDROXYPHENYL)ETHYL]-1,3-DIOXOISOINDOLINE-5-CARBOXYLIC ACID"	ampC
K-00546	CSNK1G3
K-00546	ABL2
K-00546	SLK
K-00546	CLK3
K-00546	CAMK4
"N-[2-(carbamimidamidooxy)ethyl]-2-{6-cyano-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-2-fluorophenyl}acetamide"	F2
"(3R,4S)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE"	DPP4
alpha-Methyl-2-hydroxy-4-diethylaminocinnamic acid	CTRB1
"2,3-Dimethyl-1,4-naphthoquinone"	frdC
"2,3-Dimethyl-1,4-naphthoquinone"	frdA
"2,3-Dimethyl-1,4-naphthoquinone"	frdB
"N,4-Dimethyl-N-(1-phenyl-1H-pyrazol-5-yl)benzenesulfonamide"	CYP2C18
"2-[1-METHYLHEXYL]-4,6-DINITROPHENOL"	sdhC
"2-[1-METHYLHEXYL]-4,6-DINITROPHENOL"	sdhA
"2-[1-METHYLHEXYL]-4,6-DINITROPHENOL"	sdhD
"2-[1-METHYLHEXYL]-4,6-DINITROPHENOL"	sdhB
TRANS-2-(DIMETHYLPHENYLSILYL)-PIPERIDINE-N-OXIDE	IGHG1
(2S)-2-Methyl-3-phenylpropanoic acid	npr
"O,O-DIETHYL HYDROGEN THIOPHOSPHATE"	opdA
(2S)-2-ETHOXY-3-{4-[2-(10H-PHENOXAZIN-10-YL)ETHOXY]PHENYL}PROPANOIC ACID	PPARG
"3-({[(3S)-3,4-dihydroxybutyl]oxy}amino)-1H,2H-2,3-biindol-2-one"	GSK3B
"3-({[(3S)-3,4-dihydroxybutyl]oxy}amino)-1H,2H-2,3-biindol-2-one"	CAMK4
"2-methyl-3,5,7,8-tetrahydro-4H-thiopyrano[4,3-d]pyrimidin-4-one"	PARP3
"(9ALPHA,13BETA,17BETA)-2-[(1Z)-BUT-1-EN-1-YL]ESTRA-1,3,5(10)-TRIENE-3,17-DIOL"	ESR1
"(9ALPHA,13BETA,17BETA)-2-[(1Z)-BUT-1-EN-1-YL]ESTRA-1,3,5(10)-TRIENE-3,17-DIOL"	NCOA2
"(9S,12S)-9-(1-methylethyl)-7,10-dioxo-2-oxa-8,11-diazabicyclo[12.2.2]octadeca-1(16),14,17-triene-12-carboxylic acid"	gag-pol
[(1S)-1-(5-CHLORO-1-BENZOTHIEN-3-YL)-2-(2-NAPHTHYLAMINO)-2-OXOETHYL]PHOSPHONIC ACID	CMA1
DODECANESULFONATE ION	BCHE
"N-(dibenzo[b,d]thiophen-3-ylsulfonyl)-L-valine"	MMP12
5-(DIMETHYLAMINO)-2-NAPHTHALENESULFONIC ACID	PLAT
"4-{[5-(CYCLOHEXYLMETHOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE"	CDK2
"4-{[5-(CYCLOHEXYLAMINO)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE"	CDK2
"4-({5-[(4-AMINOCYCLOHEXYL)AMINO][1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL}AMINO)BENZENESULFONAMIDE"	CDK2
"4-{[5-(CYCLOHEXYLOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE"	CDK2
"4-{[5-(CYCLOHEXYLOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE"	CCNA2
"METHYL 1-(4-{[(2,4-DIAMINOPTERIDIN-6-YL)METHYL]AMINO}BENZOYL)PIPERIDINE-4-CARBOXYLATE"	DHRS4L1
"2-({[3-(3,4-dihydroisoquinolin-2(1H)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid"	PPARD
"1-[(2,6-difluorophenyl)sulfonyl]-4-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)piperazine"	PKM
methyl (3S)-3-[(tert-butoxycarbonyl)amino]-4-oxopentanoate	CASP3
"1-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)-4-[(4-methoxyphenyl)sulfonyl]piperazine"	PKM
"3-(3-aminophenyl)-N-(3-chlorophenyl)pyrazolo[1,5-a]pyrimidin-5-amine"	GSG2
"3-carboxamido-1,3,5(10)-estratrien-17(R)-spiro-2(5,5-dimethyl-6oxo)tetrahydropyran"	AKR1C3
"1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE"	ACHE
17alpha-Estriol	NCOA5
17alpha-Estriol	ESR2
"(3R,4S,5S,7R,9E,11R,12R)-12-ETHYL-4-HYDROXY-3,5,7,11-TETRAMETHYLOXACYCLODODEC-9-ENE-2,8-DIONE"	pikAIV
"6-AMINO-4-[2-(4-METHOXYPHENYL)ETHYL]-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE"	tgt
(S)-econazole	CYP51A1
(S)-econazole	cyp130
2-Hydroxyestradiol	cyaC
"(9BETA,11ALPHA,13ALPHA,14BETA,17ALPHA)-11-(METHOXYMETHYL)ESTRA-1(10),2,4-TRIENE-3,17-DIOL"	ESR1
"(9BETA,11ALPHA,13ALPHA,14BETA,17ALPHA)-11-(METHOXYMETHYL)ESTRA-1(10),2,4-TRIENE-3,17-DIOL"	NCOA2
3-CHLORO-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL	NCOA2
3-CHLORO-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL	ESR1
PHENYLALANYLAMINODI(ETHYLOXY)ETHYL BENZENESULFONAMIDEAMINOCARBONYLBENZENESULFONAMIDE	CA2
"(2S,3R)-3-(6-amino-9H-purin-9-yl)nonan-2-ol"	ADA
3-ETHYL-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL	NCOA2
3-ETHYL-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL	ESR1
"(1S)-1-{[(4-methoxy-1,1-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid"	MMP8
"6-(3-METHYL-1,4-DIOXO-1,4-DIHYDRONAPHTHALEN-2-YL)HEXANOIC ACID"	GSR
Emodin	AHR
Emodin	CSNK2A1
Emodin	fabZ
Emodin	actIII
"(4Z)-2,8:7,12:11,15:14,18:17,22-PENTAANHYDRO-4,5,6,9,10,13,19,20,21-NONADEOXY-D-ARABINO-D-ALLO-D-ALLO-DOCOSA-4,9,20-TRIENITOL"	IGKC
"(5S,8R,9S,10S,13R,14S,17S)-13-{2-[(3,5-DIFLUOROBENZYL)OXY]ETHYL}-17-HYDROXY-10-METHYLHEXADECAHYDRO-3H-CYCLOPENTA[A]PHENANTHREN-3-ONE"	AR
4-Hydroxyphenylpyruvic acid	tyrA
4-Hydroxyphenylpyruvic acid	MIF
4-Hydroxyphenylpyruvic acid	F2
"[(3R)-3-(Methylcarbamoyl)-2-{[(2-methyl-2-propanyl)oxy]carbonyl}-1,2,3,4-tetrahydro-7-isoquinolinyl]sulfamic acid"	PTPN1
Epibatidine	CHRFAM7A
Epibatidine	CHRNA4
Epibatidine	CHRNA2
Epibatidine	CHRNA7
Epibatidine	CHRNB4
Epibatidine	CHRNA3
Epibatidine	CHRNB2
DIETHYL 4-METHOXYPHENYL PHOSPHATE	opdA
3-(4-NITRO-PHENOXY)-PROPAN-1-OL	pol
3-(5-methoxy-1H-indol-3-yl)propanoic acid	PPARG
Indeglitazar	PPARD
Indeglitazar	NCOA1
Indeglitazar	PPARG
Indeglitazar	PPARA
t-Butylhydroquinone	HA
"2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE"	MAPKAPK3
"2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE"	MAPKAPK2
3-fluoro-N-[3-(1H-tetrazol-5-yl)phenyl]benzamide	blaCTX-M-9a
"5-(3-HYDROXYPHENYL)ISOTHIAZOL-3(2H)-ONE 1,1-DIOXIDE"	PTPN1
CAN-508	CDK2
2-[(2-NAPHTHYLSULFONYL)AMINO]ETHYL DIHYDROGEN PHOSPHATE	trpA
2-[(2-NAPHTHYLSULFONYL)AMINO]ETHYL DIHYDROGEN PHOSPHATE	trpB
"1-METHYL-3-TRIFLUOROMETHYL-1H-THIENO[2,3-C]PYRAZOLE-5-CARBOXYLIC ACID (2-MERCAPTO-ETHYL)-AMIDE"	CASP1
N-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide	BACE1
"N-[1-(2,6-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide"	BACE1
(2S)-4-(4-fluorobenzyl)-N-(2-sulfanylethyl)piperazine-2-carboxamide	BACE1
(2S)-4-(4-fluorobenzyl)-N-(3-sulfanylpropyl)piperazine-2-carboxamide	BACE1
"N-[1-(5-bromo-2,3-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide"	BACE1
"(3R)-3-(FLUOROMETHYL)-7-(THIOMORPHOLIN-4-YLSULFONYL)-1,2,3,4-TETRAHYDROISOQUINOLINE"	PNMT
"(7R,12R,13R)-13-formyl-12,14-dihydroxy-3,5,7-trimethyltetradeca-2,4-dienoic acid"	HMGCS1
"4-(1R,3AS,4R,8AS,8BR)-[1-DIFLUOROMETHYL-2-(4-FLUOROBENZYL)-3-OXODECAHYDROPYRROLO[3,4-A]PYRROLIZIN-4-YL]BENZAMIDINE"	F2
"N-(2,3-DIFLUORO-BENZYL)-4-SULFAMOYL-BENZAMIDE"	CA2
"S-[5-(TRIFLUOROMETHYL)-4H-1,2,4-TRIAZOL-3-YL] 5-(PHENYLETHYNYL)FURAN-2-CARBOTHIOATE"	rep
Z-Val-Ala-Asp fluoromethyl ketone	CASP1
2-{[4-(TRIFLUOROMETHOXY)BENZOYL]AMINO}ETHYL DIHYDROGEN PHOSPHATE	trpB
2-{[4-(TRIFLUOROMETHOXY)BENZOYL]AMINO}ETHYL DIHYDROGEN PHOSPHATE	trpA
3-ETHYL-6-{[(4-FLUOROPHENYL)SULFONYL]AMINO}-2-METHYLBENZOIC ACID	METAP2
"(3R)-N-(4-CHLOROPHENYL)-3-(HYDROXYMETHYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE"	PNMT
2-({[4-(TRIFLUOROMETHOXY)PHENYL]SULFONYL}AMINO)ETHYL DIHYDROGEN PHOSPHATE	trpA
2-({[4-(TRIFLUOROMETHOXY)PHENYL]SULFONYL}AMINO)ETHYL DIHYDROGEN PHOSPHATE	trpB
2-ACETYLAMINO-4-METHYL-PENTANOIC ACID (1-FORMYL-2-PHENYL-ETHYL)-AMIDE	CTRB1
"(2R)-1-[4-({4-[(2,5-Dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol"	CDK2
"(2S)-1-[4-({6-[(2,6-Difluorophenyl)amino]-4-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol"	CDK2
DCFBC	FOLH1
"(2S)-1-[4-({4-[(2,5-Dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol"	CDK2
"1-[3-({[(4-AMINO-5-FLUORO-2-METHYLQUINOLIN-3-YL)METHYL]THIO}METHYL)PHENYL]-2,2,2-TRIFLUOROETHANE-1,1-DIOL"	ACHE
"(9aS)-4-bromo-9a-butyl-7-hydroxy-1,2,9,9a-tetrahydro-3H-fluoren-3-one"	ESR2
"5-(2,5-DICHLOROPHENYL)-2-FUROIC ACID"	map
5-[2-(TRIFLUOROMETHYL)PHENYL]-2-FUROIC ACID	map
"3-[(1E,7E)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid"	UNG
"(2R)-1-[4-({6-[(2,6-Difluorophenyl)amino]-4-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol"	CDK2
4-(N-ACETYLAMINO)-3-[N-(2-ETHYLBUTANOYLAMINO)]BENZOIC ACID	NA
"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE"	UQCRQ
"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE"	UQCR11
"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE"	UQCRC1
"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE"	UQCRH
"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE"	CYC1
"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE"	UQCRC2
"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE"	MT-CYB
"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE"	UQCR10
"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE"	UQCRFS1
"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE"	UQCRB
Fluorescin	IGHG1
"METHYL 1-(4-{[(2,4-DIAMINOPTERIDIN-6-YL)METHYL](METHYL)AMINO}BENZOYL)PIPERIDINE-4-CARBOXYLATE"	DHRS4L1
"(2Z,3E)-2,3-biindole-2,3(1H,1H)-dione 3-{O-[(3R)-3,4-dihydroxybutyl]oxime}"	CDK16
"(2Z,3E)-2,3-biindole-2,3(1H,1H)-dione 3-{O-[(3R)-3,4-dihydroxybutyl]oxime}"	CAMK2A
Ferulic acid	xynY
Ferulic acid	xynZ
Epitestosterone	AKR1C2
Epitestosterone	AKR1C1
S-3-(4-FLUOROPHENOXY)-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE	AR
"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID"	KRAS
"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID"	FNTA
"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID"	FNTB
"(1R)-1-{[(4-methoxy-1,1-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid"	MMP8
5-FLUOROINDOLE PROPANOL PHOSPHATE	trpB
5-FLUOROINDOLE PROPANOL PHOSPHATE	trpA
Flavone	ESRRB
Flavone	ESRRA
Flavone	CYP1B1
Flavone	ncsA
(S)-famoxadone	UQCRQ
(S)-famoxadone	CYC1
(S)-famoxadone	UQCRB
(S)-famoxadone	UQCRFS1
(S)-famoxadone	UQCRC1
(S)-famoxadone	UQCRH
(S)-famoxadone	UQCRC2
(S)-famoxadone	UQCR10
(S)-famoxadone	MT-CYB
(S)-famoxadone	UQCR11
N-({(2S)-1-[(3R)-3-AMINO-4-(2-FLUOROPHENYL)BUTANOYL]PYRROLIDIN-2-YL}METHYL)BENZAMIDE	DPP4
Farnesyl diphosphate	FNTB
Farnesyl diphosphate	ispU
Farnesyl diphosphate	RABGGTB
Farnesyl diphosphate	ispF
Farnesyl diphosphate	KRAS
Farnesyl diphosphate	RABGGTA
Farnesyl diphosphate	GGPS1
Farnesyl diphosphate	nisZ
Farnesyl diphosphate	FNTA
Farnesyl diphosphate	FDPS
N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N-[5-NITRILOMETHYL-PYRIDYL]-THIOUREA	gag-pol
4-AMINO-2-TRIFLUOROMETHYL-5-HYDROXYMETHYLPYRIMIDINE PYROPHOSPHATE	thiE
1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE	ADA
"[4-(4-ACETYLAMINO-PHENYL)-3,5-DIOXO-4-AZA-TRICYCLO[5.2.2.0 2,6]UNDEC-1-YLCARBAMOYLOXY]-ACETIC ACID"	IGKC
"1-{(1R,2S)-2-HYDROXY-1-[2-(2-NAPHTHYLOXY)ETHYL]PROPYL}-1H-IMIDAZONE-4-CARBOXAMIDE"	ADA
"1-((1R,2S)-1-{2-[2-(4-CHLOROPHENYL)-1,3-BENZOXAZOL-7-YL]ETHYL}-2-HYDROXYPROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE"	ADA
"5-FLUORO-1-[4-(4-PHENYL-3,6-DIHYDROPYRIDIN-1(2H)-YL)BUTYL]QUINAZOLINE-2,4(1H,3H)-DIONE"	PARP1
"(3R,5Z,8S,9S,11E)-8,9,16-TRIHYDROXY-14-METHOXY-3-METHYL-3,4,9,10-TETRAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,7(8H)-DIONE"	MAPK1
"1-[5-Methyl-2-(trifluoromethyl)furan-3-yl]-3-[5-[2-[[6-(1H-1,2,4-triazol-5-ylamino)pyrimidin-4-yl]amino]ethyl]-1,3-thiazol-2-yl]urea"	PLK1
N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE	CDK2
4-{[4-(1-CYCLOPROPYL-2-METHYL-1H-IMIDAZOL-5-YL)PYRIMIDIN-2-YL]AMINO}-N-METHYLBENZENESULFONAMIDE	CDK2
"(S)-2-CHLORO-N-(1-(2-(2-HYDROXYETHYLAMINO)-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL)-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE"	PYGM
"(2S)-N-[(3S)-1-(2-AMINO-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL]-2-CHLORO-2H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE"	PYGM
"5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE"	MAPK1
Fisetin	CDK6
Fisetin	72
"(3ASR,4RS,8ASR,8BRS)-4-(2-(4-FLUOROBENZYL)-1,3-DIOXODEACAHYDROPYRROLO[3,4-A] PYRROLIZIN-4-YL)BENZAMIDINE"	F2
N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N-[5-CHLORO-PYRIDYL]-THIOUREA	gag-pol
"(3R)-3-(FLUOROMETHYL)-N-(3,3,3-TRIFLUOROPROPYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE"	PNMT
N-(2-(((5-CHLORO-2-PYRIDINYL)AMINO)SULFONYL)PHENYL)-4-(2-OXO-1(2H)-PYRIDINYL)BENZAMIDE	F10
N-butyl-3-{[6-(9H-purin-6-ylamino)hexanoyl]amino}benzamide	AURKA
"3,8-DIBROMO-7-HYDROXY-4-METHYL-2H-CHROMEN-2-ONE"	CSNK2A1
2-phenyl-1H-imidazole-4-carboxylic acid	ampC
"5-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1H-1,2,4-TRIAZOLE-3-SULFONAMIDE"	F10
"3-CHLORO-2,2-DIMETHYL-N-[4-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE"	ddl
"(2R,4S)-2-[(R)-BENZYLCARBAMOYL-PHENYLACETYL-METHYL]-5,5-DIMETHYL-THIAZOLIDINE-4-CARBOXYLIC ACID"	gag-pol
"(3R,4R,5R)-5-(HYDROXYMETHYL)-1-(3-PHENYLPROPYL)PIPERIDINE-3,4-DIOL"	PYGM
"(1S,2R)-2-[(2,5-difluorophenyl)carbamoyl]cyclopropanecarboxylic acid"	blaCTX-M-9a
4-({[4-(3-METHYLBENZOYL)PYRIDIN-2-YL]AMINO}METHYL)BENZENECARBOXIMIDAMIDE	F2
Phloretin	ttgR
"N-cyclopropyl-2,6-dimethyl-4-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide"	MAPK14
"N-[(1S)-2-amino-1-phenylethyl]-5-(1H-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide"	GSK3B
"N-[(1S)-2-amino-1-phenylethyl]-5-(1H-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide"	AKT2
GLYCYLALANYL-N-2-NAPHTHYL-L-PROLINEAMIDE	ptpA
Gibberellic acid	AADACL2
Gibberellin A4	AADACL2
N-(P-CYANOPHENYL)-N-DIPHENYLMETHYL-GUANIDINE-ACETIC ACID	IGHG1
"1-{3-[(4-pyridin-2-ylpiperazin-1-yl)sulfonyl]phenyl}-3-(1,3-thiazol-2-yl)urea"	pheT
"1-{3-[(4-pyridin-2-ylpiperazin-1-yl)sulfonyl]phenyl}-3-(1,3-thiazol-2-yl)urea"	pheS
"(2E)-3-(2,4-DICHLOROPHENYL)-N-HYDROXYACRYLAMIDE"	bont/a
"(2E)-3-(2,4-DICHLOROPHENYL)-N-HYDROXYACRYLAMIDE"	botA
(2E)-3-(4-CHLOROPHENYL)-N-HYDROXYACRYLAMIDE	bont/a
(2E)-3-(4-CHLOROPHENYL)-N-HYDROXYACRYLAMIDE	botA
"6-(3,5-DIMETHYLBENZYL)-1-ETHOXYMETHYL-5-ISOPROPYLURACIL"	gag-pol
"(1R)-1,2,2-trimethylpropyl (R)-methylphosphinate"	CES1
"(1R)-1,2,2-trimethylpropyl (R)-methylphosphinate"	PAFAH1B3
"(1R)-1,2,2-trimethylpropyl (R)-methylphosphinate"	PLA2G7
"(2S)-2-[(3aR,4R,7S,7aS)-1,3-dioxooctahydro-2H-4,7-methanoisoindol-2-yl]propanoic acid"	blaCTX-M-9a
"(2S)-2-[(3aR,4R,7S,7aS)-1,3-dioxooctahydro-2H-4,7-methanoisoindol-2-yl]propanoic acid"	ampC
"4-ethyl-5-methyl-2-(1H-tetrazol-5-yl)-1,2-dihydro-3H-pyrazol-3-one"	ampC
