drug	event
gefitinib	KEGG_PANCREATIC_CANCER
gefitinib	KEGG_ENDOMETRIAL_CANCER
gefitinib	KEGG_GLIOMA
gefitinib	KEGG_PROSTATE_CANCER
gefitinib	KEGG_MELANOMA
gefitinib	KEGG_BLADDER_CANCER
gefitinib	KEGG_NON_SMALL_CELL_LUNG_CANCER
erlotinib	KEGG_MAPK_SIGNALING_PATHWAY
erlotinib	KEGG_ERBB_SIGNALING_PATHWAY
erlotinib	KEGG_CALCIUM_SIGNALING_PATHWAY
erlotinib	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
erlotinib	KEGG_ENDOCYTOSIS
erlotinib	KEGG_DORSO_VENTRAL_AXIS_FORMATION
erlotinib	KEGG_FOCAL_ADHESION
erlotinib	KEGG_ADHERENS_JUNCTION
erlotinib	KEGG_GAP_JUNCTION
erlotinib	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
erlotinib	KEGG_GNRH_SIGNALING_PATHWAY
erlotinib	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION
erlotinib	KEGG_PATHWAYS_IN_CANCER
erlotinib	KEGG_PANCREATIC_CANCER
erlotinib	KEGG_ENDOMETRIAL_CANCER
erlotinib	KEGG_GLIOMA
erlotinib	KEGG_PROSTATE_CANCER
erlotinib	KEGG_MELANOMA
erlotinib	KEGG_BLADDER_CANCER
erlotinib	KEGG_NON_SMALL_CELL_LUNG_CANCER
bosentan	KEGG_CALCIUM_SIGNALING_PATHWAY
bosentan	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bosentan	KEGG_MELANOGENESIS
ambrisentan	KEGG_CALCIUM_SIGNALING_PATHWAY
ambrisentan	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ambrisentan	KEGG_MELANOGENESIS
bosentan	KEGG_CALCIUM_SIGNALING_PATHWAY
bosentan	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bosentan	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
ambrisentan	KEGG_CALCIUM_SIGNALING_PATHWAY
ambrisentan	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ambrisentan	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
tamoxifen	KEGG_STEROID_BIOSYNTHESIS
apomorphine	KEGG_CALCIUM_SIGNALING_PATHWAY
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
zuclopenthixol	KEGG_CALCIUM_SIGNALING_PATHWAY
zuclopenthixol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ziprasidone	KEGG_CALCIUM_SIGNALING_PATHWAY
ziprasidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ropinirole	KEGG_CALCIUM_SIGNALING_PATHWAY
ropinirole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
quetiapine	KEGG_CALCIUM_SIGNALING_PATHWAY
quetiapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pramipexole	KEGG_CALCIUM_SIGNALING_PATHWAY
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pimozide	KEGG_CALCIUM_SIGNALING_PATHWAY
pimozide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_CALCIUM_SIGNALING_PATHWAY
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
loxapine	KEGG_CALCIUM_SIGNALING_PATHWAY
loxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
imipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
imipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
haloperidol	KEGG_CALCIUM_SIGNALING_PATHWAY
haloperidol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
fluphenazine	KEGG_CALCIUM_SIGNALING_PATHWAY
fluphenazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
dopamine	KEGG_CALCIUM_SIGNALING_PATHWAY
dopamine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clozapine	KEGG_CALCIUM_SIGNALING_PATHWAY
clozapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_CALCIUM_SIGNALING_PATHWAY
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_CALCIUM_SIGNALING_PATHWAY
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
aripiprazole	KEGG_CALCIUM_SIGNALING_PATHWAY
aripiprazole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amoxapine	KEGG_CALCIUM_SIGNALING_PATHWAY
amoxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
buspirone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ziprasidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trifluoperazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ropinirole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
risperidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
quetiapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
prochlorperazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pimozide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
loxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
haloperidol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
droperidol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
dopamine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clozapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
aripiprazole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amoxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amisulpride	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
mianserin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
buspirone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ziprasidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ropinirole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
risperidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
quetiapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
prochlorperazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pimozide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
loxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
haloperidol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
droperidol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
dopamine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
domperidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clozapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
aripiprazole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amoxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
mianserin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
mianserin	KEGG_GAP_JUNCTION
tetrabenazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
tetrabenazine	KEGG_GAP_JUNCTION
ketamine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ketamine	KEGG_GAP_JUNCTION
promethazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
promethazine	KEGG_GAP_JUNCTION
memantine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
memantine	KEGG_GAP_JUNCTION
maprotiline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
maprotiline	KEGG_GAP_JUNCTION
trimipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trimipramine	KEGG_GAP_JUNCTION
paroxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_GAP_JUNCTION
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
apomorphine	KEGG_GAP_JUNCTION
lamotrigine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
lamotrigine	KEGG_GAP_JUNCTION
amphetamine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amphetamine	KEGG_GAP_JUNCTION
zuclopenthixol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
zuclopenthixol	KEGG_GAP_JUNCTION
ziprasidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ziprasidone	KEGG_GAP_JUNCTION
trifluoperazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trifluoperazine	KEGG_GAP_JUNCTION
thiothixene	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
thiothixene	KEGG_GAP_JUNCTION
ropinirole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ropinirole	KEGG_GAP_JUNCTION
risperidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
risperidone	KEGG_GAP_JUNCTION
quetiapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
quetiapine	KEGG_GAP_JUNCTION
prochlorperazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
prochlorperazine	KEGG_GAP_JUNCTION
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pramipexole	KEGG_GAP_JUNCTION
pimozide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pimozide	KEGG_GAP_JUNCTION
perphenazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
perphenazine	KEGG_GAP_JUNCTION
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_GAP_JUNCTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_GAP_JUNCTION
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_GAP_JUNCTION
metoclopramide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
metoclopramide	KEGG_GAP_JUNCTION
loxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
loxapine	KEGG_GAP_JUNCTION
imipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
imipramine	KEGG_GAP_JUNCTION
haloperidol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
haloperidol	KEGG_GAP_JUNCTION
fluphenazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
fluphenazine	KEGG_GAP_JUNCTION
droperidol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
droperidol	KEGG_GAP_JUNCTION
dopamine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
dopamine	KEGG_GAP_JUNCTION
domperidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
domperidone	KEGG_GAP_JUNCTION
dihydroergotamine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
dihydroergotamine	KEGG_GAP_JUNCTION
desipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
desipramine	KEGG_GAP_JUNCTION
clozapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clozapine	KEGG_GAP_JUNCTION
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_GAP_JUNCTION
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_GAP_JUNCTION
buspirone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
buspirone	KEGG_GAP_JUNCTION
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_GAP_JUNCTION
aripiprazole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
aripiprazole	KEGG_GAP_JUNCTION
amoxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amoxapine	KEGG_GAP_JUNCTION
amisulpride	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amisulpride	KEGG_GAP_JUNCTION
amantadine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amantadine	KEGG_GAP_JUNCTION
mianserin	KEGG_CALCIUM_SIGNALING_PATHWAY
mianserin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
mianserin	KEGG_GAP_JUNCTION
trimipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
trimipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trimipramine	KEGG_GAP_JUNCTION
paroxetine	KEGG_CALCIUM_SIGNALING_PATHWAY
paroxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_GAP_JUNCTION
apomorphine	KEGG_CALCIUM_SIGNALING_PATHWAY
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
apomorphine	KEGG_GAP_JUNCTION
lamotrigine	KEGG_CALCIUM_SIGNALING_PATHWAY
lamotrigine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
lamotrigine	KEGG_GAP_JUNCTION
zuclopenthixol	KEGG_CALCIUM_SIGNALING_PATHWAY
zuclopenthixol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
zuclopenthixol	KEGG_GAP_JUNCTION
ziprasidone	KEGG_CALCIUM_SIGNALING_PATHWAY
ziprasidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ziprasidone	KEGG_GAP_JUNCTION
thiothixene	KEGG_CALCIUM_SIGNALING_PATHWAY
thiothixene	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
thiothixene	KEGG_GAP_JUNCTION
ropinirole	KEGG_CALCIUM_SIGNALING_PATHWAY
ropinirole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ropinirole	KEGG_GAP_JUNCTION
risperidone	KEGG_CALCIUM_SIGNALING_PATHWAY
risperidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
risperidone	KEGG_GAP_JUNCTION
quetiapine	KEGG_CALCIUM_SIGNALING_PATHWAY
quetiapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
quetiapine	KEGG_GAP_JUNCTION
prochlorperazine	KEGG_CALCIUM_SIGNALING_PATHWAY
prochlorperazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
prochlorperazine	KEGG_GAP_JUNCTION
pramipexole	KEGG_CALCIUM_SIGNALING_PATHWAY
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pramipexole	KEGG_GAP_JUNCTION
pimozide	KEGG_CALCIUM_SIGNALING_PATHWAY
pimozide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pimozide	KEGG_GAP_JUNCTION
perphenazine	KEGG_CALCIUM_SIGNALING_PATHWAY
perphenazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
perphenazine	KEGG_GAP_JUNCTION
pergolide	KEGG_CALCIUM_SIGNALING_PATHWAY
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_GAP_JUNCTION
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_GAP_JUNCTION
methylergometrine	KEGG_CALCIUM_SIGNALING_PATHWAY
methylergometrine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
methylergometrine	KEGG_GAP_JUNCTION
loxapine	KEGG_CALCIUM_SIGNALING_PATHWAY
loxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
loxapine	KEGG_GAP_JUNCTION
imipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
imipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
imipramine	KEGG_GAP_JUNCTION
haloperidol	KEGG_CALCIUM_SIGNALING_PATHWAY
haloperidol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
haloperidol	KEGG_GAP_JUNCTION
fluphenazine	KEGG_CALCIUM_SIGNALING_PATHWAY
fluphenazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
fluphenazine	KEGG_GAP_JUNCTION
dopamine	KEGG_CALCIUM_SIGNALING_PATHWAY
dopamine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
dopamine	KEGG_GAP_JUNCTION
clozapine	KEGG_CALCIUM_SIGNALING_PATHWAY
clozapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clozapine	KEGG_GAP_JUNCTION
chlorpromazine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_GAP_JUNCTION
cabergoline	KEGG_CALCIUM_SIGNALING_PATHWAY
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_GAP_JUNCTION
bromocriptine	KEGG_CALCIUM_SIGNALING_PATHWAY
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_GAP_JUNCTION
aripiprazole	KEGG_CALCIUM_SIGNALING_PATHWAY
aripiprazole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
aripiprazole	KEGG_GAP_JUNCTION
amoxapine	KEGG_CALCIUM_SIGNALING_PATHWAY
amoxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amoxapine	KEGG_GAP_JUNCTION
clofarabine	KEGG_PURINE_METABOLISM
clofarabine	KEGG_PYRIMIDINE_METABOLISM
clofarabine	KEGG_DNA_REPLICATION
clofarabine	KEGG_BASE_EXCISION_REPAIR
clofarabine	KEGG_NUCLEOTIDE_EXCISION_REPAIR
clofarabine	KEGG_MISMATCH_REPAIR
clofarabine	KEGG_HOMOLOGOUS_RECOMBINATION
pyridoxine	KEGG_HISTIDINE_METABOLISM
pyridoxine	KEGG_TYROSINE_METABOLISM
pyridoxine	KEGG_PHENYLALANINE_METABOLISM
pyridoxine	KEGG_TRYPTOPHAN_METABOLISM
methyldopa	KEGG_HISTIDINE_METABOLISM
methyldopa	KEGG_TYROSINE_METABOLISM
methyldopa	KEGG_PHENYLALANINE_METABOLISM
methyldopa	KEGG_TRYPTOPHAN_METABOLISM
fludarabine	KEGG_PURINE_METABOLISM
fludarabine	KEGG_PYRIMIDINE_METABOLISM
ketoprofen	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
ketoprofen	KEGG_CHEMOKINE_SIGNALING_PATHWAY
ketoprofen	KEGG_ENDOCYTOSIS
ketoprofen	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION
dasatinib	KEGG_CHEMOKINE_SIGNALING_PATHWAY
dasatinib	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
dasatinib	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
dasatinib	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION
imatinib	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
imatinib	KEGG_ENDOCYTOSIS
imatinib	KEGG_HEMATOPOIETIC_CELL_LINEAGE
imatinib	KEGG_PATHWAYS_IN_CANCER
naloxone	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
naloxone	KEGG_MELANOGENESIS
naloxone	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
naloxone	KEGG_HUNTINGTONS_DISEASE
naloxone	KEGG_PROSTATE_CANCER
tolcapone	KEGG_STEROID_HORMONE_BIOSYNTHESIS
tolcapone	KEGG_TYROSINE_METABOLISM
entacapone	KEGG_STEROID_HORMONE_BIOSYNTHESIS
entacapone	KEGG_TYROSINE_METABOLISM
orlistat	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ibuprofen	KEGG_ABC_TRANSPORTERS
ibuprofen	KEGG_VIBRIO_CHOLERAE_INFECTION
nimodipine	KEGG_ABC_TRANSPORTERS
nimodipine	KEGG_VIBRIO_CHOLERAE_INFECTION
felodipine	KEGG_ABC_TRANSPORTERS
felodipine	KEGG_VIBRIO_CHOLERAE_INFECTION
capsaicin	KEGG_ABC_TRANSPORTERS
capsaicin	KEGG_VIBRIO_CHOLERAE_INFECTION
bumetanide	KEGG_ABC_TRANSPORTERS
bumetanide	KEGG_VIBRIO_CHOLERAE_INFECTION
danazol	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
danazol	KEGG_CHEMOKINE_SIGNALING_PATHWAY
danazol	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
minocycline	KEGG_MAPK_SIGNALING_PATHWAY
minocycline	KEGG_P53_SIGNALING_PATHWAY
minocycline	KEGG_APOPTOSIS
minocycline	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
minocycline	KEGG_ALZHEIMERS_DISEASE
minocycline	KEGG_PARKINSONS_DISEASE
minocycline	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
minocycline	KEGG_HUNTINGTONS_DISEASE
minocycline	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION
minocycline	KEGG_PATHWAYS_IN_CANCER
minocycline	KEGG_COLORECTAL_CANCER
minocycline	KEGG_VIRAL_MYOCARDITIS
minocycline	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
minocycline	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY
minocycline	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
melatonin	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
dasatinib	KEGG_PRIMARY_IMMUNODEFICIENCY
dasatinib	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY
dasatinib	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
sorafenib	KEGG_MAPK_SIGNALING_PATHWAY
sorafenib	KEGG_ERBB_SIGNALING_PATHWAY
sorafenib	KEGG_CHEMOKINE_SIGNALING_PATHWAY
sorafenib	KEGG_MTOR_SIGNALING_PATHWAY
sorafenib	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
sorafenib	KEGG_FOCAL_ADHESION
sorafenib	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
sorafenib	KEGG_LONG_TERM_POTENTIATION
sorafenib	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
sorafenib	KEGG_LONG_TERM_DEPRESSION
sorafenib	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
sorafenib	KEGG_INSULIN_SIGNALING_PATHWAY
sorafenib	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
sorafenib	KEGG_PATHWAYS_IN_CANCER
sorafenib	KEGG_COLORECTAL_CANCER
sorafenib	KEGG_RENAL_CELL_CARCINOMA
sorafenib	KEGG_PANCREATIC_CANCER
sorafenib	KEGG_ENDOMETRIAL_CANCER
sorafenib	KEGG_GLIOMA
sorafenib	KEGG_PROSTATE_CANCER
sorafenib	KEGG_THYROID_CANCER
sorafenib	KEGG_MELANOMA
sorafenib	KEGG_BLADDER_CANCER
sorafenib	KEGG_CHRONIC_MYELOID_LEUKEMIA
sorafenib	KEGG_ACUTE_MYELOID_LEUKEMIA
sorafenib	KEGG_NON_SMALL_CELL_LUNG_CANCER
estradiol	KEGG_REGULATION_OF_AUTOPHAGY
dasatinib	KEGG_PATHWAYS_IN_CANCER
dasatinib	KEGG_CHRONIC_MYELOID_LEUKEMIA
imatinib	KEGG_PATHWAYS_IN_CANCER
imatinib	KEGG_CHRONIC_MYELOID_LEUKEMIA
isosorbide	KEGG_APOPTOSIS
isosorbide	KEGG_FOCAL_ADHESION
isosorbide	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
isosorbide	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
isosorbide	KEGG_PATHWAYS_IN_CANCER
isosorbide	KEGG_COLORECTAL_CANCER
isosorbide	KEGG_PROSTATE_CANCER
isosorbide	KEGG_SMALL_CELL_LUNG_CANCER
ibuprofen	KEGG_APOPTOSIS
ibuprofen	KEGG_FOCAL_ADHESION
ibuprofen	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
ibuprofen	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
ibuprofen	KEGG_PATHWAYS_IN_CANCER
ibuprofen	KEGG_COLORECTAL_CANCER
ibuprofen	KEGG_PROSTATE_CANCER
ibuprofen	KEGG_SMALL_CELL_LUNG_CANCER
paclitaxel	KEGG_APOPTOSIS
paclitaxel	KEGG_FOCAL_ADHESION
paclitaxel	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
paclitaxel	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
paclitaxel	KEGG_PATHWAYS_IN_CANCER
paclitaxel	KEGG_COLORECTAL_CANCER
